group,country,taxon,variable,measure,value
Fed carps,World,Crucian carp,FM,ll,3.320832462419646
Fed carps,World,Crucian carp,FM,ul,6.834780311487846
Fed carps,World,Crucian carp,FO,mean,0
Fed carps,World,Crucian carp,FO,sd,0
Fed carps,World,Crucian carp,FO,ll,0
Fed carps,World,Crucian carp,FO,ul,0
Fed carps,China,Crucian carp,On_Feed,mean,51.0277995251875
Fed carps,China,Crucian carp,On_Feed,sd,3.706552172088806
Fed carps,China,Crucian carp,On_Feed,ll,39.652645436812335
Fed carps,China,Crucian carp,On_Feed,ul,53.64223018838851
Fed carps,China,Crucian carp,FCR,mean,1.8065
Fed carps,China,Crucian carp,FCR,sd,0.03390052319924241
Fed carps,China,Crucian carp,FCR,ll,1.764044820597938
Fed carps,China,Crucian carp,FCR,ul,1.9004301892130373
Fed carps,China,Crucian carp,FM,mean,4.467676470588235
Fed carps,China,Crucian carp,FM,sd,0.8604633308186211
Fed carps,China,Crucian carp,FM,ll,3.143542433357066
Fed carps,China,Crucian carp,FM,ul,7.007740478931558
Fed carps,China,Crucian carp,FO,mean,0
Fed carps,China,Crucian carp,FO,sd,0
Fed carps,China,Crucian carp,FO,ll,0
Fed carps,China,Crucian carp,FO,ul,0
Fed carps,World,"Common
carp",On_Feed,mean,50.29708258056562
Fed carps,World,"Common
carp",On_Feed,sd,3.2618432498574794
Fed carps,World,"Common
carp",On_Feed,ll,40.29099262425166
Fed carps,World,"Common
carp",On_Feed,ul,53.970754440881436
Fed carps,World,"Common
carp",FCR,mean,1.801708148148148
Fed carps,World,"Common
carp",FCR,sd,0.03156842986462943
Fed carps,World,"Common
carp",FCR,ll,1.7679605859439618
Fed carps,World,"Common
carp",FCR,ul,1.9025123187134185
Fed carps,World,"Common
carp",FM,mean,4.345470588235294
Fed carps,World,"Common
carp",FM,sd,0.8355470477314721
Fed carps,World,"Common
carp",FM,ll,3.334034246527197
Fed carps,World,"Common
carp",FM,ul,7.089905363630722
Fed carps,World,"Common
carp",FO,mean,0
Fed carps,World,"Common
carp",FO,sd,0
Fed carps,World,"Common
carp",FO,ll,0
Fed carps,World,"Common
carp",FO,ul,0
Fed carps,China,"Common
carp",On_Feed,mean,50.50394162215625
Fed carps,China,"Common
carp",On_Feed,sd,3.688920916266581
Fed carps,China,"Common
carp",On_Feed,ll,40.43852548913443
Fed carps,China,"Common
carp",On_Feed,ul,53.9799248566229
Fed carps,China,"Common
carp",FCR,mean,1.8075351851851853
Fed carps,China,"Common
carp",FCR,sd,0.0335714910512435
Fed carps,China,"Common
carp",FCR,ll,1.7623585693003123
Fed carps,China,"Common
carp",FCR,ul,1.8999611631989524
Fed carps,China,"Common
carp",FM,mean,4.444735294117647
Fed carps,China,"Common
carp",FM,sd,0.8698441882220954
Fed carps,China,"Common
carp",FM,ll,3.139574185194183
Fed carps,China,"Common
carp",FM,ul,6.78362257439347
Fed carps,China,"Common
carp",FO,mean,0
Fed carps,China,"Common
carp",FO,sd,0
Fed carps,China,"Common
carp",FO,ll,0
Fed carps,China,"Common
carp",FO,ul,0
Fed carps,World,Black carp,On_Feed,mean,50.23382208081563
Fed carps,World,Black carp,On_Feed,sd,3.340443232859076
Fed carps,World,Black carp,On_Feed,ll,41.26710355367212
Fed carps,World,Black carp,On_Feed,ul,53.76183956451666
Fed carps,World,Black carp,FCR,mean,1.7995866666666667
Fed carps,World,Black carp,FCR,sd,0.03338681009644771
Fed carps,World,Black carp,FCR,ll,1.7679768198515824
Fed carps,World,Black carp,FCR,ul,1.9099757463872966
Fed carps,World,Black carp,FM,mean,4.485441176470588
Fed carps,World,Black carp,FM,sd,0.876618777106999
Fed carps,World,Black carp,FM,ll,2.9703913011447067
Fed carps,World,Black carp,FM,ul,6.859059913268793
Fed carps,World,Black carp,FO,mean,0
Fed carps,World,Black carp,FO,sd,0
Fed carps,World,Black carp,FO,ll,0
Fed carps,World,Black carp,FO,ul,0
Fed carps,China,Black carp,On_Feed,mean,50.65691989992813
Fed carps,China,Black carp,On_Feed,sd,3.4776701828147556
Fed carps,China,Black carp,On_Feed,ll,40.91961244148325
Fed carps,China,Black carp,On_Feed,ul,53.83035064592457
Fed carps,China,Black carp,FCR,mean,1.8039522222222222
Fed carps,China,Black carp,FCR,sd,0.03496904612063554
Fed carps,China,Black carp,FCR,ll,1.7631692158433816
Fed carps,China,Black carp,FCR,ul,1.9040165768736275
Fed carps,China,Black carp,FM,mean,4.4916470588235295
Fed carps,China,Black carp,FM,sd,0.8904170079150086
Fed carps,China,Black carp,FM,ll,2.966056768682214
Fed carps,China,Black carp,FM,ul,7.045828913289079
Fed carps,China,Black carp,FO,mean,0
Fed carps,China,Black carp,FO,sd,0
Fed carps,China,Black carp,FO,ll,0
Fed carps,China,Black carp,FO,ul,0
Crustaceans,World,Freshwater crustaceans,On_Feed,mean,44.0614365605025
Crustaceans,World,Freshwater crustaceans,On_Feed,sd,2.7121098445473617
Crustaceans,World,Freshwater crustaceans,On_Feed,ll,36.17654798363977
Crustaceans,World,Freshwater crustaceans,On_Feed,ul,48.19695384166541
Crustaceans,World,Freshwater crustaceans,FCR,mean,2.0383855555555557
Crustaceans,World,Freshwater crustaceans,FCR,sd,0.040213501015648224
Crustaceans,World,Freshwater crustaceans,FCR,ll,1.9635252450299268
Crustaceans,World,Freshwater crustaceans,FCR,ul,2.1299155598177175
Crustaceans,World,Freshwater crustaceans,FM,mean,20.70209090909091
Crustaceans,World,Freshwater crustaceans,FM,sd,2.3821343791995027
Crustaceans,World,Freshwater crustaceans,FM,ll,13.124930685753913
Crustaceans,World,Freshwater crustaceans,FM,ul,23.409357375921932
Crustaceans,World,Freshwater crustaceans,FO,mean,1.7159285714285715
Crustaceans,World,Freshwater crustaceans,FO,sd,0.2722320965573837
Crustaceans,World,Freshwater crustaceans,FO,ll,1.4852045939618963
Crustaceans,World,Freshwater crustaceans,FO,ul,3.7918132451811863
Crustaceans,China,Freshwater crustaceans,On_Feed,mean,42.694506266705
Crustaceans,China,Freshwater crustaceans,On_Feed,sd,2.8874285281870127
Crustaceans,China,Freshwater crustaceans,On_Feed,ll,38.3033097125504
Crustaceans,China,Freshwater crustaceans,On_Feed,ul,49.15738872413697
Crustaceans,China,Freshwater crustaceans,FCR,mean,2.0296016666666667
Crustaceans,China,Freshwater crustaceans,FCR,sd,0.03932260649916357
Crustaceans,China,Freshwater crustaceans,FCR,ll,1.9815908074241233
Crustaceans,China,Freshwater crustaceans,FCR,ul,2.13861476886569
Crustaceans,China,Freshwater crustaceans,FM,mean,21.506954545454544
Crustaceans,China,Freshwater crustaceans,FM,sd,2.430391247872127
Crustaceans,China,Freshwater crustaceans,FM,ll,12.451074352543518
Crustaceans,China,Freshwater crustaceans,FM,ul,22.782500798268032
Crustaceans,China,Freshwater crustaceans,FO,mean,1.6947142857142856
Crustaceans,China,Freshwater crustaceans,FO,sd,0.27080094068523214
Crustaceans,China,Freshwater crustaceans,FO,ll,1.5041462696350485
Crustaceans,China,Freshwater crustaceans,FO,ul,3.808578773824402
Crustaceans,Other countries,Freshwater crustaceans,On_Feed,mean,43.9686771934175
Crustaceans,Other countries,Freshwater crustaceans,On_Feed,sd,2.6714239676484515
Crustaceans,Other countries,Freshwater crustaceans,On_Feed,ll,36.041676068736066
Crustaceans,Other countries,Freshwater crustaceans,On_Feed,ul,48.153384480689645
Crustaceans,Other countries,Freshwater crustaceans,FCR,mean,2.0384152777777778
Crustaceans,Other countries,Freshwater crustaceans,FCR,sd,0.04067595591360041
Crustaceans,Other countries,Freshwater crustaceans,FCR,ll,1.9653429686472705
Crustaceans,Other countries,Freshwater crustaceans,FCR,ul,2.1326136945327443
Crustaceans,Other countries,Freshwater crustaceans,FM,mean,20.142772727272728
Crustaceans,Other countries,Freshwater crustaceans,FM,sd,2.3902370399343273
Crustaceans,Other countries,Freshwater crustaceans,FM,ll,13.684049703777863
Crustaceans,Other countries,Freshwater crustaceans,FM,ul,24.113007292529762
Crustaceans,Other countries,Freshwater crustaceans,FO,mean,1.7380714285714285
Crustaceans,Other countries,Freshwater crustaceans,FO,sd,0.2857823009991709
Crustaceans,Other countries,Freshwater crustaceans,FO,ll,1.437063673226402
Crustaceans,Other countries,Freshwater crustaceans,FO,ul,3.8366593065163794
Crustaceans,Australia,Freshwater crustaceans,On_Feed,mean,44.00879431581
Crustaceans,Australia,Freshwater crustaceans,On_Feed,sd,2.739871554843014
Crustaceans,Australia,Freshwater crustaceans,On_Feed,ll,36.050592963536594
Crustaceans,Australia,Freshwater crustaceans,On_Feed,ul,48.22949092028266
Crustaceans,Australia,Freshwater crustaceans,FCR,mean,2.0392822222222224
Crustaceans,Australia,Freshwater crustaceans,FCR,sd,0.038234525328232113
Crustaceans,Australia,Freshwater crustaceans,FCR,ll,1.9732336791544245
Crustaceans,Australia,Freshwater crustaceans,FCR,ul,2.12504174497161
Crustaceans,Australia,Freshwater crustaceans,FM,mean,20.37047727272727
Crustaceans,Australia,Freshwater crustaceans,FM,sd,2.4502883932742177
Crustaceans,Australia,Freshwater crustaceans,FM,ll,13.075097752664663
Crustaceans,Australia,Freshwater crustaceans,FM,ul,24.052567494309606
Crustaceans,Australia,Freshwater crustaceans,FO,mean,1.7817678571428572
Crustaceans,Australia,Freshwater crustaceans,FO,sd,0.2888973886663205
Crustaceans,Australia,Freshwater crustaceans,FO,ll,1.3929149503867024
Crustaceans,Australia,Freshwater crustaceans,FO,ul,3.5768492671664065
Crustaceans,World,Crab,On_Feed,mean,42.36926474746
Crustaceans,World,Crab,On_Feed,sd,3.0723079008542244
Crustaceans,World,Crab,On_Feed,ll,38.61081688243037
Crustaceans,World,Crab,On_Feed,ul,49.72057561567116
Crustaceans,World,Crab,FCR,mean,2.0221033333333334
Crustaceans,World,Crab,FCR,sd,0.04008578557010794
Crustaceans,World,Crab,FCR,ll,1.9858008490107808
Crustaceans,World,Crab,FCR,ul,2.146415563696329
Crustaceans,World,Crab,FM,mean,21.44497727272727
Crustaceans,World,Crab,FM,sd,2.5258788220414865
Crustaceans,World,Crab,FM,ll,12.469653593816389
Crustaceans,World,Crab,FM,ul,22.82574350634586
Crustaceans,World,Crab,FO,mean,1.7582321428571428
Crustaceans,World,Crab,FO,sd,0.28212369119186637
Crustaceans,World,Crab,FO,ll,1.4668632316322558
Crustaceans,World,Crab,FO,ul,3.7979660151584964
Crustaceans,China,Crab,On_Feed,mean,41.17186070357
Crustaceans,China,Crab,On_Feed,sd,3.2443743892842036
Crustaceans,China,Crab,On_Feed,ll,39.82866296997455
Crustaceans,China,Crab,On_Feed,ul,50.71091156655509
Crustaceans,China,Crab,FCR,mean,2.016478888888889
Crustaceans,China,Crab,FCR,sd,0.042858234509862154
Crustaceans,China,Crab,FCR,ll,1.9862132761940814
Crustaceans,China,Crab,FCR,ul,2.154336024576713
Crustaceans,China,Crab,FM,mean,22.22425
Crustaceans,China,Crab,FM,sd,2.618670774685567
Crustaceans,China,Crab,FM,ll,11.577934831280722
Crustaceans,China,Crab,FM,ul,21.515234252078272
Crustaceans,China,Crab,FO,mean,1.7262857142857142
Crustaceans,China,Crab,FO,sd,0.29136085229194586
Crustaceans,China,Crab,FO,ll,1.4463002324776035
Crustaceans,China,Crab,FO,ul,3.8825019618361893
Crustaceans,Other countries,Crab,On_Feed,mean,42.7038086705725
Crustaceans,Other countries,Crab,On_Feed,sd,3.165919846233067
Crustaceans,Other countries,Crab,On_Feed,ll,37.35974857674908
Crustaceans,Other countries,Crab,On_Feed,ul,49.33235759015416
Crustaceans,Other countries,Crab,FCR,mean,2.0202941666666665
Crustaceans,Other countries,Crab,FCR,sd,0.03936592666606436
Crustaceans,Other countries,Crab,FCR,ll,1.9883722585294392
Crustaceans,Other countries,Crab,FCR,ul,2.148585508249979
Crustaceans,Other countries,Crab,FM,mean,20.99715909090909
Crustaceans,Other countries,Crab,FM,sd,2.5923911478107513
Crustaceans,Other countries,Crab,FM,ll,12.825504303633899
Crustaceans,Other countries,Crab,FM,ul,23.430326007205117
Crustaceans,Other countries,Crab,FO,mean,1.8
Crustaceans,Other countries,Crab,FO,sd,0.31344556237016524
Crustaceans,Other countries,Crab,FO,ll,1.34786698125369
Crustaceans,Other countries,Crab,FO,ul,3.4732155337841957
Crustaceans,Australia,Crab,On_Feed,mean,42.4446902876575
Crustaceans,Australia,Crab,On_Feed,sd,3.223409121382016
Crustaceans,Australia,Crab,On_Feed,ll,38.07100480664251
Crustaceans,Australia,Crab,On_Feed,ul,49.975915180535125
Crustaceans,Australia,Crab,FCR,mean,2.021774166666667
Crustaceans,Australia,Crab,FCR,sd,0.0406567152581085
Crustaceans,Australia,Crab,FCR,ll,1.985623949903409
Crustaceans,Australia,Crab,FCR,ul,2.144056543224635
Crustaceans,Australia,Crab,FM,mean,21.205886363636363
Crustaceans,Australia,Crab,FM,sd,2.5563762642738177
Crustaceans,Australia,Crab,FM,ll,12.528584503198072
Crustaceans,Australia,Crab,FM,ul,23.34126185012199
Crustaceans,Australia,Crab,FO,mean,1.8340892857142856
Crustaceans,Australia,Crab,FO,sd,0.324748257115226
Crustaceans,Australia,Crab,FO,ll,1.297091587328568
Crustaceans,Australia,Crab,FO,ul,3.5377571516744144
Crustaceans,World,Swimming crab,On_Feed,mean,42.418634953755
Crustaceans,World,Swimming crab,On_Feed,sd,3.100193587658448
Crustaceans,World,Swimming crab,On_Feed,ll,38.67573254867308
Crustaceans,World,Swimming crab,On_Feed,ul,49.920506253461106
Crustaceans,World,Swimming crab,FCR,mean,2.020243333333333
Crustaceans,World,Swimming crab,FCR,sd,0.041762059105027415
Crustaceans,World,Swimming crab,FCR,ll,1.9852895280025942
Crustaceans,World,Swimming crab,FCR,ul,2.1560358708372016
Crustaceans,World,Swimming crab,FM,mean,21.064795454545454
Crustaceans,World,Swimming crab,FM,sd,2.6672865455689605
Crustaceans,World,Swimming crab,FM,ll,12.3144201815365
Crustaceans,World,Swimming crab,FM,ul,23.427407255306363
Crustaceans,World,Swimming crab,FO,mean,1.7645357142857143
Crustaceans,World,Swimming crab,FO,sd,0.2970905883137387
Crustaceans,World,Swimming crab,FO,ll,1.4064513737101292
Crustaceans,World,Swimming crab,FO,ul,3.713475270283624
Crustaceans,China,Swimming crab,On_Feed,mean,41.29198781724
Crustaceans,China,Swimming crab,On_Feed,sd,3.2584698534422207
Crustaceans,China,Swimming crab,On_Feed,ll,39.08576096179777
Crustaceans,China,Swimming crab,On_Feed,ul,50.48123236681562
Crustaceans,China,Swimming crab,FCR,mean,2.014189722222222
Crustaceans,China,Swimming crab,FCR,sd,0.041368338550381585
Crustaceans,China,Swimming crab,FCR,ll,1.9957236640935043
Crustaceans,China,Swimming crab,FCR,ul,2.152704035977887
Crustaceans,China,Swimming crab,FM,mean,22.087863636363636
Crustaceans,China,Swimming crab,FM,sd,2.6752264598356517
Crustaceans,China,Swimming crab,FM,ll,11.120882547115478
Crustaceans,China,Swimming crab,FM,ul,22.132033694475414
Crustaceans,China,Swimming crab,FO,mean,1.7358392857142857
Crustaceans,China,Swimming crab,FO,sd,0.2867325487651482
Crustaceans,China,Swimming crab,FO,ll,1.4430208113399174
Crustaceans,China,Swimming crab,FO,ul,3.7896615213525036
Crustaceans,Other countries,Swimming crab,On_Feed,mean,42.752160215985
Crustaceans,Other countries,Swimming crab,On_Feed,sd,2.948958477089033
Crustaceans,Other countries,Swimming crab,On_Feed,ll,38.34429398380115
Crustaceans,Other countries,Swimming crab,On_Feed,ul,49.13096869883266
Crustaceans,Other countries,Swimming crab,FCR,mean,2.024113888888889
Crustaceans,Other countries,Swimming crab,FCR,sd,0.039861066689971476
Crustaceans,Other countries,Swimming crab,FCR,ll,1.9807794197641555
Crustaceans,Other countries,Swimming crab,FCR,ul,2.1467574662334465
Crustaceans,Other countries,Swimming crab,FM,mean,20.68372727272727
Crustaceans,Other countries,Swimming crab,FM,sd,2.566926026383972
Crustaceans,Other countries,Swimming crab,FM,ll,12.959743925420263
Crustaceans,Other countries,Swimming crab,FM,ul,23.401620068432738
Crustaceans,Other countries,Swimming crab,FO,mean,1.7926607142857143
Crustaceans,Other countries,Swimming crab,FO,sd,0.30647989249473645
Crustaceans,Other countries,Swimming crab,FO,ll,1.351832375200098
Crustaceans,Other countries,Swimming crab,FO,ul,3.5344331999034546
Crustaceans,Australia,Swimming crab,On_Feed,mean,42.492112579655
Crustaceans,Australia,Swimming crab,On_Feed,sd,3.080978671525751
Crustaceans,Australia,Swimming crab,On_Feed,ll,37.904845132453914
Crustaceans,Australia,Swimming crab,On_Feed,ul,49.6018862006931
Crustaceans,Australia,Swimming crab,FCR,mean,2.020555277777778
Crustaceans,Australia,Swimming crab,FCR,sd,0.04008900146492953
Crustaceans,Australia,Swimming crab,FCR,ll,1.9863433676449005
Crustaceans,Australia,Swimming crab,FCR,ul,2.1495203963358853
Crustaceans,Australia,Swimming crab,FM,mean,20.811045454545454
Crustaceans,Australia,Swimming crab,FM,sd,2.6114396086525833
Crustaceans,Australia,Swimming crab,FM,ll,12.865749416598009
Crustaceans,Australia,Swimming crab,FM,ul,23.21306198110793
Crustaceans,Australia,Swimming crab,FO,mean,1.8355178571428572
Crustaceans,Australia,Swimming crab,FO,sd,0.3074639818056106
Crustaceans,Australia,Swimming crab,FO,ll,1.3239408514934712
Crustaceans,Australia,Swimming crab,FO,ul,3.4841008417336323
Crustaceans,World,Green crab,On_Feed,mean,42.5034609450325
Crustaceans,World,Green crab,On_Feed,sd,2.8941337119100035
Crustaceans,World,Green crab,On_Feed,ll,39.14294353873147
Crustaceans,World,Green crab,On_Feed,ul,49.551807002637005
Crustaceans,World,Green crab,FCR,mean,2.023429722222222
Crustaceans,World,Green crab,FCR,sd,0.04079876562147576
Crustaceans,World,Green crab,FCR,ll,1.980382551806153
Crustaceans,World,Green crab,FCR,ul,2.139413450802818
Crustaceans,World,Green crab,FM,mean,21.246886363636364
Crustaceans,World,Green crab,FM,sd,2.635622217813639
Crustaceans,World,Green crab,FM,ll,12.337142546120822
Crustaceans,World,Green crab,FM,ul,23.41242739859926
Crustaceans,World,Green crab,FO,mean,1.7777857142857143
Crustaceans,World,Green crab,FO,sd,0.29374400528807987
Crustaceans,World,Green crab,FO,ll,1.4172712791466462
Crustaceans,World,Green crab,FO,ul,3.671749495972566
Crustaceans,China,Green crab,On_Feed,mean,41.026150523535
Crustaceans,China,Green crab,On_Feed,sd,3.3549824010854645
Crustaceans,China,Green crab,On_Feed,ll,39.74456240418372
Crustaceans,China,Green crab,On_Feed,ul,50.87931654623326
Crustaceans,China,Green crab,FCR,mean,2.0108136111111112
Crustaceans,China,Green crab,FCR,sd,0.04159947494405641
Crustaceans,China,Green crab,FCR,ll,2.000921233908371
Crustaceans,China,Green crab,FCR,ul,2.1588020928344154
Crustaceans,China,Green crab,FM,mean,21.977477272727274
Crustaceans,China,Green crab,FM,sd,2.6239252273616214
Crustaceans,China,Green crab,FM,ll,11.595926695149519
Crustaceans,China,Green crab,FM,ul,22.336977296745907
Crustaceans,China,Green crab,FO,mean,1.717625
Crustaceans,China,Green crab,FO,sd,0.28614632836906406
Crustaceans,China,Green crab,FO,ll,1.4427513507599647
Crustaceans,China,Green crab,FO,ul,3.801717071914558
Crustaceans,Other countries,Green crab,On_Feed,mean,42.50959949746
Crustaceans,Other countries,Green crab,On_Feed,sd,3.036401513522563
Crustaceans,Other countries,Green crab,On_Feed,ll,38.05001222583944
Crustaceans,Other countries,Green crab,On_Feed,ul,49.62294220036555
Crustaceans,Other countries,Green crab,FCR,mean,2.0188052777777776
Crustaceans,Other countries,Green crab,FCR,sd,0.040401773745259266
Crustaceans,Other countries,Green crab,FCR,ll,1.9913246638513482
Crustaceans,Other countries,Green crab,FCR,ul,2.1529176973660915
Crustaceans,Other countries,Green crab,FM,mean,20.632022727272727
Crustaceans,Other countries,Green crab,FM,sd,2.5758579936384294
Crustaceans,Other countries,Green crab,FM,ll,13.317415725180417
Crustaceans,Other countries,Green crab,FM,ul,23.72516459140556
Crustaceans,Other countries,Green crab,FO,mean,1.810625
Crustaceans,Other countries,Green crab,FO,sd,0.30150878093549066
Crustaceans,Other countries,Green crab,FO,ll,1.3458514782810274
Crustaceans,Other countries,Green crab,FO,ul,3.5301394792196215
Crustaceans,Australia,Green crab,On_Feed,mean,42.51024077192
Crustaceans,Australia,Green crab,On_Feed,sd,3.0884083915421363
Crustaceans,Australia,Green crab,On_Feed,ll,38.47582057160396
Crustaceans,Australia,Green crab,On_Feed,ul,49.63801130769084
Crustaceans,Australia,Green crab,FCR,mean,2.0203130555555555
Crustaceans,Australia,Green crab,FCR,sd,0.04089562883654354
Crustaceans,Australia,Green crab,FCR,ll,1.9837595265685182
Crustaceans,Australia,Green crab,FCR,ul,2.1476703290940855
Crustaceans,Australia,Green crab,FM,mean,20.99381818181818
Crustaceans,Australia,Green crab,FM,sd,2.514240048773698
